user_detail_id,first_name,last_name,gender,age,username,password,email,phone_number,address
606,Vanesa,Prakasa,F,66,vanesa294,B#L@2RhA7u,vanesa.prakasa@yahoo.com,+62 (326) 818-6001,"Jalan H.J Maemunah No. 83
Sukabumi, Jawa Barat 42863"
607,Novi,Wibisono,F,71,wibisono601,#NAME?,novi.wibisono@yahoo.com,(069) 021-1733,"Jalan H.J Maemunah No. 97
Pariaman, Sulawesi Barat 32778"
608,Cindy,Yuliarti,M,36,cindy396,rV12AffU%n,cindy.yuliarti@gmail.com,-8013,"Gang Kutisari Selatan No. 716
Balikpapan, KT 02126"
609,Rahman,Permata,M,74,rahman252,yO3JCb6q@#,rahman.permata@yahoo.com,+62 (01) 483-7103,"Jalan KH Amin Jasuta No. 1
Bontang, Kalimantan Timur 10184"
610,Olga,Mayasari,F,23,olga724,p9^z!tUS#!,olga.mayasari@gmail.com,+62 (60) 073-6796,"Jalan Ir. H. Djuanda No. 1
Bontang, JA 81996"
611,Ellis,Riyanti,F,50,ellis197,$0_^INk@@(,ellis.riyanti@gmail.com,+62 (80) 196-2947,"Jalan Peta No. 702
Pekalongan, Bali 60060"
612,Eja,Usada,F,78,eja781,i9AwV(yv*E,eja.usada@gmail.com,-4060,"Jl. Raya Ujungberung No. 3
Bontang, Sumatera Utara 46947"
613,Gandi,Utami,F,36,utami857,((d70Y@mP@,gandi.utami@gmail.com,+62 (024) 702-9899,"Jl. Abdul Muis No. 336
Batam, Jawa Tengah 77484"
614,Tasnim,Pratiwi,F,58,tasnim633,(Eb%T3At!0,tasnim.pratiwi@gmail.com,+62 (40) 860 7807,"Jalan Waringin No. 97
Probolinggo, Kalimantan Tengah 62942"
615,Tedi,Yolanda,M,30,yolanda261,V(&x16Rd+$,tedi.yolanda@hotmail.com,(0391) 310-4203,"Gang Dipenogoro No. 470
Probolinggo, Maluku Utara 12723"
616,Alambana,Wijayanti,F,43,alambana94,%@JNl_v_g1,alambana.wijayanti@gmail.com,-1546,"Jalan Stasiun Wonokromo No. 097
Sukabumi, KS 15622"
617,Alika,Gunarto,F,57,gunarto720,%RYAiYdt10,alika.gunarto@gmail.com,(034) 949 0691,"Gg. Pelajar Pejuang No. 73
Binjai, ST 98433"
618,Bakiman,Suartini,F,70,bakiman821,CdXL1DwU@W,bakiman.suartini@gmail.com,(094) 226 7764,"Jalan Gardujati No. 992
Gorontalo, Sumatera Barat 55823"
619,Paiman,Maulana,F,34,maulana697,*#ux0%Obp(,paiman.maulana@yahoo.com,-4130,"Jalan Cikutra Timur No. 77
Pontianak, ST 97047"
620,Nilam,Kuswoyo,M,85,kuswoyo424,@c!23AEeZt,nilam.kuswoyo@gmail.com,088 167 8032,"Gg. Monginsidi No. 332
Lhokseumawe, KR 70231"
621,Cornelia,Maryadi,F,51,maryadi29,^17OiYZm_A,cornelia.maryadi@hotmail.com,(099) 634-1108,"Jalan Rajawali Timur No. 8
Pariaman, JT 08566"
622,Balapati,Anggriawan,F,87,anggriawan533,^0fcCfVu@l,balapati.anggriawan@yahoo.com,+62 (93) 070 8032,"Jalan Erlangga No. 237
Magelang, BT 54455"
623,Belinda,Saragih,F,25,belinda647,!DB@f%rz3Q,belinda.saragih@yahoo.com,-9433,"Gang Cihampelas No. 86
Malang, Sumatera Selatan 03949"
624,Mahdi,Hutasoit,M,44,hutasoit615,!wSMalb24e,mahdi.hutasoit@gmail.com,(0241) 674 9565,"Gang Wonoayu No. 8
Pariaman, Sulawesi Barat 97367"
625,Ayu,Waskita,F,46,waskita366,M*8Jip0!Mh,ayu.waskita@yahoo.com,+62 (660) 675 9129,"Gang Abdul Muis No. 31
Subulussalam, BA 87303"
626,Panji,Saefullah,M,71,saefullah796,(8HZJLfg&u,panji.saefullah@yahoo.com,-1576,"Jl. Siliwangi No. 374
Pematangsiantar, Kalimantan Barat 35788"
627,Argono,Hardiansyah,M,61,argono534,(cU(Mhs)$8,argono.hardiansyah@gmail.com,(046) 223 0677,"Jl. Astana Anyar No. 16
Surabaya, BT 96827"
628,Latika,Maryadi,M,54,maryadi660,79CxX8r3&N,latika.maryadi@hotmail.com,(0699) 653-2311,"Gang Pasir Koja No. 285
Langsa, BB 25290"
629,Jabal,Riyanti,F,33,jabal529,@rWzFAErY9,jabal.riyanti@gmail.com,-6745,"Jl. Ahmad Yani No. 33
Tanjungbalai, KU 32070"
630,Gasti,Agustina,F,22,agustina263,nv4HgiOsV&,gasti.agustina@hotmail.com,+62 (0004) 639 5400,"Jl. Otto Iskandardinata No. 014
Tidore Kepulauan, JI 81231"
631,Alika,Pertiwi,M,64,pertiwi855,TNq5CSFsp),alika.pertiwi@hotmail.com,(0209) 459-4355,"Jalan Tebet Barat Dalam No. 553
Subulussalam, BB 88077"
632,Laksana,Pratama,F,26,laksana696,i7cHy(hv*8,laksana.pratama@yahoo.com,+62 (093) 627 4164,"Jl. Moch. Toha No. 01
Bandar Lampung, DKI Jakarta 51960"
633,Janet,Suartini,F,70,janet586,2sAiQi0P!c,janet.suartini@gmail.com,-10420,"Gang Wonoayu No. 2
Mojokerto, Sulawesi Selatan 00051"
634,Panji,Sirait,M,56,sirait180,$bW)GOLsP9,panji.sirait@hotmail.com,+62 (46) 496 1088,"Gg. Cikutra Barat No. 73
Palembang, SN 91931"
635,Mulya,Kusmawati,M,46,mulya984,Tc@$63Mt+u,mulya.kusmawati@gmail.com,-6326,"Gang Siliwangi No. 9
Tegal, AC 84326"
636,Maman,Nasyidah,M,34,nasyidah830,lk!8jNtsTz,maman.nasyidah@gmail.com,-6931,"Jalan Kutisari Selatan No. 857
Blitar, Kalimantan Barat 61487"
637,Banawa,Wibowo,M,57,banawa618,VqDGoFqm%1,banawa.wibowo@gmail.com,(0068) 168-4619,"Gang Rajiman No. 63
Pontianak, SR 11711"
638,Martani,Nugroho,M,79,martani772,l5ybJ(he$O,martani.nugroho@gmail.com,+62 (0064) 294-2310,"Gg. Rungkut Industri No. 60
Bitung, Sumatera Utara 48172"
639,Almira,Hutagalung,M,50,almira14,)5nQKhDm8+,almira.hutagalung@hotmail.com,+62 (738) 115-9699,"Gang Kiaracondong No. 2
Tegal, Kalimantan Barat 59759"
640,Mustofa,Laksmiwati,F,36,laksmiwati325,_2Pog4202R,mustofa.laksmiwati@gmail.com,-8110,"Jl. M.H Thamrin No. 427
Semarang, Papua 10207"
641,Bakianto,Laksmiwati,M,25,laksmiwati259,v&6y7KpR8#,bakianto.laksmiwati@gmail.com,+62 (767) 312 1988,"Gang Tubagus Ismail No. 0
Surakarta, GO 24600"
642,Johan,Tampubolon,F,63,tampubolon325,#NAME?,johan.tampubolon@gmail.com,085 122 9044,"Jalan Tubagus Ismail No. 57
Singkawang, JA 93854"
643,Mahmud,Sihombing,M,23,mahmud464,_c6AtXjq6@,mahmud.sihombing@yahoo.com,-7694,"Jl. Astana Anyar No. 834
Batam, Bali 97698"
644,Agnes,Pertiwi,M,50,pertiwi545,ER7ZeQ)2&v,agnes.pertiwi@hotmail.com,(0008) 662-1777,"Gang Soekarno Hatta No. 32
Palu, Sulawesi Selatan 02761"
645,Bahuwarna,Budiyanto,M,35,bahuwarna770,(eT)56KrE#,bahuwarna.budiyanto@yahoo.com,+62 (045) 004-7717,"Gang Rawamangun No. 9
Yogyakarta, SN 15366"
646,Atmaja,Susanti,M,61,susanti63,+(PZQ@Su9e,atmaja.susanti@yahoo.com,084 727 5308,"Gang Raya Ujungberung No. 027
Meulaboh, SU 64051"
647,Rusman,Pudjiastuti,F,40,rusman732,j_6AXc+&)G,rusman.pudjiastuti@hotmail.com,-4569,"Gg. Lembong No. 17
Parepare, Bengkulu 90086"
648,Ghani,Jailani,F,24,jailani318,NJ@4CMes6Y,ghani.jailani@yahoo.com,(060) 458-9170,"Jl. Ahmad Dahlan No. 45
Surakarta, Kalimantan Selatan 93195"
649,Gandewa,Marbun,M,38,marbun957,^(aeN(0Hg4,gandewa.marbun@yahoo.com,-8320,"Gg. Merdeka No. 6
Tangerang Selatan, Sulawesi Barat 75790"
650,Chelsea,Palastri,F,90,palastri948,*!@20EzM+K,chelsea.palastri@gmail.com,+62 (094) 644 5533,"Jl. Medokan Ayu No. 97
Mataram, Jambi 44708"
651,Bahuraksa,Sihombing,X,77,sihombing326,!g1YTxgYpQ,bahuraksa.sihombing@hotmail.com,-4250,"Jl. Astana Anyar No. 862
Singkawang, DI Yogyakarta 16441"
652,Kurnia,Sinaga,F,71,kurnia592,+3LTAIIrpd,kurnia.sinaga@hotmail.com,+62 (066) 655-0654,"Jl. Rungkut Industri No. 034
Cimahi, Sumatera Barat 58011"
653,Ega,Nasyidah,F,15,nasyidah316,8QHE*u$%!@,ega.nasyidah@yahoo.com,(030) 582 5915,"Jalan Pasir Koja No. 474
Blitar, Aceh 82283"
654,Tina,Namaga,M,29,tina815,f48RsX3l@e,tina.namaga@hotmail.com,+62 (228) 051-6245,"Jl. Rajawali Barat No. 83
Batu, MU 34797"
655,Wani,Kusumo,M,58,kusumo22,*k6Snj$rSD,wani.kusumo@hotmail.com,-5882,"Gang Antapani Lama No. 03
Pasuruan, Lampung 27260"
656,Cecep,Aryani,F,83,cecep368,81r^C2Tl%p,cecep.aryani@gmail.com,+62 (002) 278-5915,"Jalan Asia Afrika No. 48
Parepare, MU 06571"
657,Paris,Mandasari,F,86,paris139,!(0Q2&Hk&d,paris.mandasari@yahoo.com,-3498,"Gang Moch. Ramdan No. 03
Kota Administrasi Jakarta Utara, DI Yogyakarta 89378"
658,Najwa,Hutagalung,F,79,najwa693,@RDcfpoQ6r,najwa.hutagalung@yahoo.com,+62 (05) 696-6700,"Jl. Kebonjati No. 04
Banjarbaru, BA 66760"
659,Hamima,Hasanah,M,31,hasanah573,u5P#J6kC%V,hamima.hasanah@hotmail.com,-11223,"Gang BKR No. 8
Pagaralam, NB 33065"
660,Ratna,Firgantoro,X,64,ratna180,+Ty2YNaD(z,ratna.firgantoro@hotmail.com,+62 (070) 705-3680,"Gg. Rajawali Barat No. 8
Kendari, BT 18618"
661,Parman,Budiman,F,31,budiman645,2s(1cKa^V5,parman.budiman@hotmail.com,+62 (0965) 455 2069,"Gang Cihampelas No. 8
Subulussalam, Papua Barat 24378"
662,Dipa,Hidayat,X,62,dipa113,IB#q7V1jU^,dipa.hidayat@hotmail.com,(047) 715-5275,"Gg. Jend. Sudirman No. 0
Tanjungpinang, JB 26381"
663,Ami,Yuniar,F,69,yuniar736,_0b(5W1uFS,ami.yuniar@yahoo.com,+62 (016) 309 6281,"Jl. Ronggowarsito No. 5
Tarakan, JA 02821"
664,Adhiarja,Namaga,M,79,namaga146,#NAME?,adhiarja.namaga@hotmail.com,845821724,"Jl. Jend. A. Yani No. 38
Kota Administrasi Jakarta Selatan, JB 82385"
665,Darimin,Farida,M,29,farida229,*Z&lL_s29o,darimin.farida@yahoo.com,-9511,"Jl. Medokan Ayu No. 6
Kota Administrasi Jakarta Barat, Kepulauan Bangka Belitung 92588"
666,Bakiono,Utama,F,62,bakiono213,&k7IVe7hE5,bakiono.utama@hotmail.com,087 516 2064,"Jalan Bangka Raya No. 153
Kota Administrasi Jakarta Selatan, BB 18902"
667,Adhiarja,Nurdiyanti,M,31,nurdiyanti768,)mNC4Lei4P,adhiarja.nurdiyanti@hotmail.com,(028) 233-9574,"Gg. Kendalsari No. 564
Prabumulih, Gorontalo 45013"
668,Gambira,Prastuti,M,74,prastuti500,9^p$0Kyr$V,gambira.prastuti@gmail.com,088 750 1165,"Jl. Cihampelas No. 12
Tual, Kalimantan Timur 08876"
669,Okto,Anggraini,M,25,okto244,m56&&5Lk1V,okto.anggraini@hotmail.com,880343012,"Jl. W.R. Supratman No. 67
Tangerang Selatan, Sumatera Selatan 45675"
670,Carla,Hutagalung,F,68,hutagalung439,8Z73OhOpK+,carla.hutagalung@yahoo.com,(073) 186-4752,"Jl. Pasirkoja No. 04
Mojokerto, BA 00738"
671,Bahuraksa,Wasita,M,88,bahuraksa714,%BRthKuo3v,bahuraksa.wasita@hotmail.com,-9414,"Jl. Ir. H. Djuanda No. 445
Lubuklinggau, Kalimantan Utara 31951"
672,Rachel,Wijaya,M,37,wijaya715,U@42A^m$1L,rachel.wijaya@gmail.com,(0678) 732-2653,"Jl. Abdul Muis No. 798
Padang, Jawa Timur 79939"
673,Tari,Ardianto,F,67,ardianto655,8*0FysM+kb,tari.ardianto@gmail.com,(0711) 825-2205,"Gg. Ahmad Yani No. 7
Bandung, Sumatera Utara 72040"
674,Taswir,Mustofa,F,47,taswir501,$o&VAz2q@8,taswir.mustofa@gmail.com,+62 (386) 758 3023,"Jl. Waringin No. 42
Salatiga, PA 98850"
675,Gatot,Purwanti,F,29,purwanti426,e980HF#ab%,gatot.purwanti@gmail.com,-8606,"Gang Jayawijaya No. 7
Jambi, BA 36176"
676,Raina,Sitompul,F,68,raina600,Lb#6YwxD%e,raina.sitompul@hotmail.com,-5550,"Gang Suryakencana No. 4
Bima, SS 90522"
677,Rahmi,Tarihoran,M,15,rahmi228,cqtIc2bU)8,rahmi.tarihoran@yahoo.com,(0059) 255 8742,"Jalan Indragiri No. 601
Denpasar, SR 64769"
678,Darimin,Sirait,M,53,sirait532,adIHv6Ka*),darimin.sirait@gmail.com,(051) 560 5735,"Jalan Dipatiukur No. 066
Padang Sidempuan, NT 76460"
679,Mitra,Rajata,M,50,mitra623,E(_2Zcor*#,mitra.rajata@hotmail.com,+62 (0088) 321-1459,"Gang Cikapayang No. 7
Sukabumi, Sulawesi Tengah 22720"
680,Ciaobella,Tampubolon,F,81,ciaobella203,J@*9AOhow@,ciaobella.tampubolon@gmail.com,+62 (0621) 042 1231,"Gang Stasiun Wonokromo No. 017
Sungai Penuh, PA 81070"
681,Hana,Nababan,M,87,nababan874,*0anSeZ$8+,hana.nababan@yahoo.com,+62 (070) 616 3441,"Jl. Kiaracondong No. 0
Mataram, Sulawesi Utara 57855"
682,Mahfud,Mandasari,F,81,mandasari280,kmP71FRr!3,mahfud.mandasari@yahoo.com,+62 (0314) 306 3175,"Jl. Rungkut Industri No. 762
Serang, JB 62768"
683,Himawan,Hassanah,F,90,hassanah236,BX$b6ClE^m,himawan.hassanah@yahoo.com,+62 (871) 973 3505,"Jl. Moch. Toha No. 8
Yogyakarta, Aceh 87436"
684,Adiarja,Suryatmi,M,87,adiarja789,8k+d1aCfK5,adiarja.suryatmi@gmail.com,+62 (740) 098-8390,"Jl. Jayawijaya No. 49
Bandung, BB 99756"
685,Nova,Andriani,M,50,andriani881,I$ex9AJrW7,nova.andriani@gmail.com,+62 (089) 847-9944,"Gg. Ahmad Dahlan No. 731
Kotamobagu, Gorontalo 42063"
686,Nardi,Hastuti,F,44,hastuti132,$Q9Q4y6em_,nardi.hastuti@hotmail.com,+62 (83) 239 8110,"Gg. Pasir Koja No. 84
Tangerang Selatan, Banten 26481"
687,Kambali,Kusumo,F,21,kambali906,FO6MPWXcN!,kambali.kusumo@hotmail.com,-8779,"Gang Suryakencana No. 4
Padangpanjang, Papua 30196"
688,Kurnia,Kurniawan,M,50,kurnia546,*nGqx^hmB0,kurnia.kurniawan@yahoo.com,-5377,"Gang Jayawijaya No. 8
Serang, Nusa Tenggara Barat 22385"
689,Dartono,Permata,F,37,dartono126,H#M0x_Nbgg,dartono.permata@gmail.com,(016) 094-9467,"Jl. Moch. Ramdan No. 2
Depok, YO 26101"
690,Septi,Iswahyudi,M,27,septi134,1f#1S)3w!X,septi.iswahyudi@hotmail.com,859461414,"Jalan Merdeka No. 9
Pariaman, GO 47883"
691,Halima,Saragih,F,86,halima907,@%shNVxGL2,halima.saragih@yahoo.com,+62 (0973) 756-9532,"Gang Medokan Ayu No. 43
Tasikmalaya, BT 00408"
692,Ana,Napitupulu,F,60,napitupulu782,m43wGilv@L,ana.napitupulu@gmail.com,(008) 857-4820,"Jl. Joyoboyo No. 468
Gorontalo, JT 91753"
693,Olga,Hastuti,M,81,olga769,@%3AENnaBd,olga.hastuti@hotmail.com,-1902,"Gang Rajawali Barat No. 34
Serang, Kepulauan Riau 67408"
694,Hendra,Wasita,F,56,hendra505,&9hGVM5iK4,hendra.wasita@yahoo.com,(041) 027-8266,"Jl. Kutisari Selatan No. 34
Gorontalo, ST 52854"
695,Humaira,Suartini,F,77,humaira991,8cG6fpKB(y,humaira.suartini@hotmail.com,(075) 727 5657,"Gg. Wonoayu No. 413
Tual, Aceh 59672"
696,Latif,Nashiruddin,F,33,nashiruddin907,txZ5GTNfH_,latif.nashiruddin@yahoo.com,-4338,"Gang Laswi No. 4
Probolinggo, Jawa Barat 81964"
697,Enteng,Pranowo,F,38,enteng834,*N1QPtJpA(,enteng.pranowo@hotmail.com,(038) 562 3598,"Gang Pasir Koja No. 42
Semarang, SU 47988"
698,Hardi,Ramadan,M,46,ramadan444,aS+9Y^z*&5,hardi.ramadan@hotmail.com,862683136,"Gang HOS. Cokroaminoto No. 6
Kota Administrasi Jakarta Pusat, Papua Barat 18482"
699,Danuja,Siregar,F,15,siregar966,%XNj3Rcyx0,danuja.siregar@gmail.com,(085) 278-5507,"Gang KH Amin Jasuta No. 725
Makassar, Gorontalo 27686"
700,Gamanto,Wahyudin,M,26,wahyudin901,@8&Zz$^HEf,gamanto.wahyudin@hotmail.com,(0833) 961-6141,"Jalan Raya Setiabudhi No. 30
Yogyakarta, Bengkulu 93234"
701,Rosman,Hasanah,M,37,hasanah181,uRtEGrPy%6,rosman.hasanah@yahoo.com,+62 (42) 547-5204,"Jl. Pasir Koja No. 4
Cimahi, Sumatera Barat 09101"
702,Bakiadi,Samosir,F,72,samosir321,1Nr7!5MmCx,bakiadi.samosir@gmail.com,+62 (55) 774 4491,"Jalan Laswi No. 5
Tarakan, Sulawesi Tengah 69157"
703,Saka,Saefullah,F,70,saefullah774,@v8RwC1t)Z,saka.saefullah@yahoo.com,+62 (25) 578-1967,"Gang Ahmad Yani No. 385
Madiun, PA 40801"
704,Raina,Budiyanto,M,84,budiyanto154,$3H0JusD_w,raina.budiyanto@gmail.com,(0739) 970-4001,"Gg. PHH. Mustofa No. 0
Banda Aceh, Maluku 42003"
705,Lutfan,Kuswandari,F,25,lutfan72,&_9Cei*Xg2,lutfan.kuswandari@hotmail.com,(031) 848 5254,"Gang Wonoayu No. 45
Tomohon, KT 94689"
706,Hari,Wijayanti,F,90,wijayanti955,859uAWSb!2,hari.wijayanti@gmail.com,(0905) 805-6789,"Jl. Gegerkalong Hilir No. 12
Pagaralam, Sulawesi Tenggara 00162"
707,Gamanto,Situmorang,X,72,situmorang38,$XU15kHmMC,gamanto.situmorang@yahoo.com,(042) 719 2959,"Jalan Abdul Muis No. 676
Kupang, KU 91819"
708,Reksa,Uwais,M,16,reksa937,#W6W3mcsFw,reksa.uwais@gmail.com,866325233,"Jl. Sukajadi No. 3
Tomohon, JT 27382"
709,Gandi,Pudjiastuti,F,31,pudjiastuti21,^21RG@Ye^i,gandi.pudjiastuti@gmail.com,868685175,"Jl. Surapati No. 2
Samarinda, BB 48634"
710,Raihan,Hutapea,F,17,hutapea428,nk3Q35Tf*b,raihan.hutapea@yahoo.com,+62 (0870) 657 8538,"Jl. Antapani Lama No. 1
Palopo, Bengkulu 63683"
711,Genta,Susanti,F,81,genta381,u9Tc5+rf)b,genta.susanti@gmail.com,+62 (740) 598-8296,"Jalan Sadang Serang No. 35
Jayapura, Kalimantan Barat 03466"
712,Kasusra,Kuswandari,F,18,kasusra391,(GPN9Al6S&,kasusra.kuswandari@hotmail.com,+62 (0431) 308 9805,"Jl. Sukajadi No. 488
Tarakan, Kalimantan Barat 19027"
713,Bakti,Thamrin,F,85,thamrin593,^PVIFb(!W4,bakti.thamrin@yahoo.com,-1755,"Gg. Kutisari Selatan No. 20
Kendari, SU 53754"
714,Teddy,Hutagalung,F,24,hutagalung2,^5L3w1gw07,teddy.hutagalung@gmail.com,+62 (015) 868 5158,"Gg. Jakarta No. 261
Bau-Bau, SU 46788"
715,Kawaya,Laksita,M,46,kawaya837,*nATvvSs0t,kawaya.laksita@gmail.com,(032) 585-0586,"Gg. Merdeka No. 1
Kediri, Jawa Tengah 75402"
716,Salwa,Januar,F,15,januar806,!g1hW_Dw22,salwa.januar@yahoo.com,080 554 6955,"Jl. Peta No. 68
Tanjungpinang, Nusa Tenggara Barat 60307"
717,Elma,Nababan,M,48,elma669,B_V5lPZT)b,elma.nababan@gmail.com,(064) 437-7645,"Jalan Rawamangun No. 388
Padang Sidempuan, JT 25869"
718,Dian,Widiastuti,M,42,dian520,X0_#WbUq!2,dian.widiastuti@yahoo.com,+62 (89) 345 5640,"Gg. Raya Ujungberung No. 234
Sabang, KR 61108"
719,Enteng,Laksmiwati,F,61,laksmiwati980,$83FOf6!W5,enteng.laksmiwati@yahoo.com,-5021,"Gg. Pasteur No. 1
Surakarta, SN 34618"
720,Umay,Maryadi,M,40,maryadi332,2CCMoE*H%v,umay.maryadi@hotmail.com,+62 (942) 824-6938,"Gang Abdul Muis No. 014
Kupang, Bali 08043"
721,Tirta,Laksita,M,17,tirta611,U#1skBux+S,tirta.laksita@gmail.com,(0867) 561-9488,"Jalan H.J Maemunah No. 79
Mataram, Lampung 67701"
722,Paiman,Samosir,F,26,samosir525,@lMZ2jviJ6,paiman.samosir@hotmail.com,-2842,"Jalan Cikutra Timur No. 032
Bima, Bali 93037"
723,Asmadi,Prasetyo,M,49,prasetyo139,+2)SJdS7%k,asmadi.prasetyo@yahoo.com,+62 (537) 885 3459,"Jl. Stasiun Wonokromo No. 107
Padang Sidempuan, Sumatera Utara 79769"
724,Ihsan,Oktaviani,M,29,ihsan979,dElUG9^tN+,ihsan.oktaviani@yahoo.com,+62 (215) 552 5346,"Gg. KH Amin Jasuta No. 665
Manado, Aceh 01598"
725,Balidin,Kuswoyo,M,50,kuswoyo656,#B8B5JPlJy,balidin.kuswoyo@hotmail.com,080 470 5221,"Gang Antapani Lama No. 0
Sibolga, SU 18445"
726,Luwes,Permata,F,50,luwes712,$CaI24Gs!O,luwes.permata@yahoo.com,+62 (077) 004 3323,"Jl. Jayawijaya No. 30
Tarakan, Kepulauan Riau 31200"
727,Calista,Zulaika,M,69,calista677,^AOi(D1w4&,calista.zulaika@gmail.com,+62 (47) 990 7731,"Jalan Ciwastra No. 4
Denpasar, Sumatera Barat 17593"
728,Raina,Mandala,M,78,mandala494,sP*4XmMhy(,raina.mandala@yahoo.com,(003) 933 1718,"Gg. Abdul Muis No. 397
Parepare, DKI Jakarta 04261"
729,Ajiman,Gunarto,M,74,gunarto113,%(6Tt#0S)_,ajiman.gunarto@hotmail.com,+62 (14) 099 3195,"Jl. Ir. H. Djuanda No. 1
Palu, SS 00297"
730,Wage,Prabowo,M,71,prabowo792,CAI1Mmh3@1,wage.prabowo@yahoo.com,-2946,"Jalan Ciumbuleuit No. 3
Jayapura, Maluku 06532"
731,Danu,Latupono,M,22,latupono496,@c!tlXsK^1,danu.latupono@yahoo.com,+62 (427) 250-4428,"Gg. Rajiman No. 69
Bengkulu, Sulawesi Utara 59826"
732,Bahuwirya,Suartini,F,72,suartini580,LA&R2U@a&L,bahuwirya.suartini@gmail.com,(001) 587 3178,"Jl. H.J Maemunah No. 8
Batam, Aceh 39400"
733,Asmadi,Puspasari,M,29,asmadi552,LPC6I4c6d+,asmadi.puspasari@gmail.com,+62 (012) 183 6129,"Jalan Rajawali Barat No. 5
Pontianak, Maluku Utara 52193"
734,Rusman,Susanti,M,77,rusman13,%m2$0(Ef8i,rusman.susanti@yahoo.com,867768840,"Jalan Bangka Raya No. 321
Binjai, KU 74148"
735,Uli,Nuraini,M,63,uli825,hAn+)KxA%3,uli.nuraini@gmail.com,(001) 596-0926,"Gang BKR No. 99
Tanjungpinang, KT 44721"
736,Kuncara,Hastuti,X,30,kuncara541,#1NPbOXiMX,kuncara.hastuti@hotmail.com,-1749,"Gg. Ronggowarsito No. 14
Tidore Kepulauan, NT 92034"
737,Uchita,Mardhiyah,F,77,uchita228,)H8f0CPy)4,uchita.mardhiyah@gmail.com,(0900) 434-3426,"Jl. Jayawijaya No. 267
Palangkaraya, Sumatera Barat 43767"
738,Gasti,Wacana,F,67,gasti227,JiVkh1Rl*1,gasti.wacana@hotmail.com,(067) 066 9460,"Jalan Medokan Ayu No. 080
Kota Administrasi Jakarta Selatan, JB 25110"
739,Julia,Januar,M,25,jans96,389KiAoRx@,julia.januar@yahoo.com,+62 (021) 933 6110,"Jl. Rumah Sakit No. 976
Probolinggo, SN 44018"
740,Dagel,Hariyah,F,60,dagel292,8x7*8XtkK^,dagel.hariyah@yahoo.com,+62 (667) 206-0020,"Gg. Rajawali Timur No. 09
Tanjungpinang, RI 85587"
741,Lanang,Prasasta,M,40,lanang644,7l7Qi+Fi(G,lanang.prasasta@gmail.com,-7026,"Jl. PHH. Mustofa No. 154
Lubuklinggau, SB 11121"
742,Saka,Wijaya,M,15,saka499,6#mVjh)6&z,saka.wijaya@gmail.com,-5878,"Jalan Waringin No. 407
Purwokerto, Kepulauan Bangka Belitung 38863"
743,Banawa,Mangunsong,M,57,mangunsong766,#VL%aSsx43,banawa.mangunsong@yahoo.com,820519636,"Gg. Erlangga No. 4
Bogor, Bali 29162"
744,Lili,Laksita,F,71,lili769,w2jwZqly%B,lili.laksita@hotmail.com,+62 (0970) 059 5652,"Gang BKR No. 824
Kota Administrasi Jakarta Utara, Maluku 47920"
745,Ajiman,Mulyani,F,56,ajiman71,&9BmYZkYF%,ajiman.mulyani@yahoo.com,(0127) 824-1766,"Jl. Abdul Muis No. 35
Pekalongan, BA 22572"
746,Cahyadi,Ramadan,M,82,ramadan574,9h#Z7Yzvm#,cahyadi.ramadan@gmail.com,+62 (051) 629-7452,"Jalan H.J Maemunah No. 084
Tomohon, Kalimantan Barat 89750"
747,Balangga,Yolanda,F,47,balangga330,vE5ctD_uy!,balangga.yolanda@yahoo.com,(0206) 335-3845,"Jalan Astana Anyar No. 9
Banda Aceh, SB 52239"
748,Ikhsan,Gunawan,M,84,ikhsan943,i$4f4Lz_Og,ikhsan.gunawan@yahoo.com,+62 (0491) 830-5097,"Jl. Moch. Toha No. 04
Bukittinggi, Kalimantan Timur 64269"
749,Lasmanto,Natsir,F,25,lasmanto155,$9SzgPEnIw,lasmanto.natsir@hotmail.com,(0556) 669-4262,"Jl. Surapati No. 5
Batu, JB 81480"
750,Laswi,Wijayanti,M,34,laswi420,$05&fNF9tS,laswi.wijayanti@gmail.com,081 905 4258,"Gang Kutai No. 0
Kota Administrasi Jakarta Utara, Kepulauan Bangka Belitung 29534"
751,Cakrabuana,Gunarto,M,44,cakrabuana626,@R64OWe^*q,cakrabuana.gunarto@yahoo.com,-4715,"Jl. Moch. Toha No. 113
Pekanbaru, Papua 47547"
752,Galuh,Hassanah,F,24,hassanah119,&dIeTh_vx8,galuh.hassanah@hotmail.com,+62 (921) 936 6116,"Jl. S. Parman No. 252
Bandung, Kalimantan Timur 89411"
753,Caturangga,Palastri,F,58,caturangga448,&3v2RHqHIx,caturangga.palastri@hotmail.com,-4130,"Gang Cempaka No. 8
Tangerang Selatan, Sumatera Utara 48062"
754,Mustofa,Pudjiastuti,F,32,mustofa481,^jBQjIfG7X,mustofa.pudjiastuti@yahoo.com,-8622,"Jl. S. Parman No. 4
Probolinggo, BT 31527"
755,Parman,Dongoran,F,43,dongoran289,A6IK*(+q#2,parman.dongoran@gmail.com,+62 (0316) 451 0434,"Gg. Rajawali Timur No. 177
Blitar, Sulawesi Tenggara 25357"
756,Prabowo,Nashiruddin,M,67,prabowo81,*(Cvz*jew6,prabowo.nashiruddin@hotmail.com,+62 (093) 494 1776,"Gang Cikutra Barat No. 93
Padang, Bali 33788"
